Fecha,Date,TMAX,TMIN,RAIN,S.Rad,Kc
10/7/1985,Oct-85,31.25210359,21.45210359,22.4,15.618659,1.2
10/8/1985,Oct-85,33.28780759,21.28780759,0,19.207308,1.2
10/9/1985,Oct-85,31.38978274,22.58978274,0,16.300238,1.2
10/10/1985,Oct-85,34.87047005,24.47047005,0,16.982586,1.2
10/11/1985,Oct-85,30.17851047,22.57851047,0,19.3771,1.2
10/12/1985,Oct-85,31.58764651,22.58764651,2.8,21.489738,1.2
10/13/1985,Oct-85,31.693244,22.893244,5.6,18.95316,1.2
10/14/1985,Oct-85,32.40415152,23.00415152,1.5,19.29089,1.2
10/15/1985,Oct-85,30.99405371,20.19405371,0,20.625372,1.2
10/16/1985,Oct-85,31.09767766,23.09767766,0,19.523764,1.188
10/17/1985,Oct-85,34.30888847,20.50888847,0.6,20.761368,1.1751
10/18/1985,Oct-85,32.02594836,22.02594836,21.1,19.168784,1.1622
10/19/1985,Oct-85,30.32879097,22.92879097,52.6,18.896374,1.1493
10/20/1985,Oct-85,27.10435305,24.10435305,17.8,16.350502,1.1364
10/21/1985,Oct-85,30.74264935,23.74264935,33.9,15.018582,1.1235
10/22/1985,Oct-85,32.22427902,24.22427902,0,17.468918,1.1106
10/23/1985,Oct-85,32.03732721,23.63732721,0,19.203266,1.0977
10/24/1985,Oct-85,31.13478576,24.53478576,10.6,21.690882,1.0848
10/25/1985,Oct-85,32.98984075,23.18984075,0,16.322036,1.0719
10/26/1985,Oct-85,31.81171847,24.01171847,0,16.311281,1.059
10/27/1985,Oct-85,30.8108681,22.2108681,35.5,19.36114,1.0461
10/28/1985,Oct-85,36.77864998,22.57864998,3.4,16.507757,1.0332
10/29/1985,Oct-85,31.40518884,22.80518884,0,17.021266,1.0203
10/30/1985,Oct-85,30.28056587,21.48056587,0,15.197837,1.0074
10/31/1985,Oct-85,32.53821726,22.53821726,0,17.743676,0.9945
11/1/1985,Nov-85,31.80844096,21.40844096,0,19.80959,0.9816
11/2/1985,Nov-85,32.46997962,23.86997962,0,19.243846,0.9687
11/3/1985,Nov-85,31.29501099,23.89501099,0.7,16.90358,0.9558
11/4/1985,Nov-85,30.24000951,23.54000951,3.8,19.905154,0.9429
11/5/1985,Nov-85,32.36148733,22.96148733,4.4,15.217722,0.93
11/6/1985,Nov-85,32.34763985,23.54763985,1.2,15.019158,0.9171
11/7/1985,Nov-85,30.37207215,23.37207215,0.2,16.992386,0.9042
11/8/1985,Nov-85,35.0673987,27.4673987,0,19.95229,0.8913
11/9/1985,Nov-85,33.86148733,23.96148733,0,19.049348,0.8784
11/10/1985,Nov-85,32.02394108,23.82394108,2.1,17.265028,0.8655
11/11/1985,Nov-85,31.61335383,23.01335383,3.4,18.295196,0.8526
11/12/1985,Nov-85,31.54300746,22.34300746,0,18.3739,0.8397
11/13/1985,Nov-85,30.93070111,22.13070111,0.2,18.0891,0.8268
11/14/1985,Nov-85,31.03276506,20.83276506,0,12.238448,0.8139
11/15/1985,Nov-85,29.69399697,21.49399697,0,19.193334,0.8
11/16/1985,Nov-85,30.17344617,23.47344617,0,16.314144,0.8
11/17/1985,Nov-85,31.88908991,23.48908991,0,18.373278,0.8
11/18/1985,Nov-85,30.81490583,23.21490583,0,17.728096,0.8
11/19/1985,Nov-85,34.05515889,24.35515889,0,17.148392,0.8
11/20/1985,Nov-85,32.96064183,24.76064183,0,18.46169,0.8
11/21/1985,Nov-85,30.56352032,22.36352032,0,17.422258,0.8
